	id_l	id_r	id_l count	l_org_name	l_city	l_state	l_postal_code	l_domain	l_clean_phone	r_org_name	r_city	r_state	r_postal_code	r_domain	r_clean_phone	jaro_score	fuzz_partial_score	fuzz_sort_score	fuzz_set_score	uniq	state_match	zip_match	domain_match	phone_match	overall_name_score	composite_match_score	is_match
4062888	100768	40675	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Independent Auto Dealers Association	Pearl	ms	39208	msiada.org	6019399866	0.568516644	0.35	0.3	0.59	0.100612345	1	0	0	0	1.507306001	2.507306001	0
3660696	100764	7783	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	National Reining Horse Association	Oklahoma City	ok	73107-5302	nrha.com	4059467400	0.659430439	0.47	0.44	0.44	0	1	0	0	0	1.507072829	2.507072829	0
4071200	100768	43279	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Associated Builders and Contractors	Pearl	ms	39208	abcmississippi.org	6019440421	0.598254228	0.31	0.3	0.59	0.104981553	1	0	0	0	1.506163001	2.506163001	0
4469025	100802	2612	3	Police Unity Tour	East Hanover	nj	7936	policeunitytour.com	9734430030	Association of Unity Churches	Unity Village	mo	64065	WWW.UNITY.ORG	8165243550	0.609455453	0.59	0.52	0.52	0.549959947	0	0	0	0	2.50453151	2.50453151	0
4441228	100762	12083	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Masonic Grand Lodge of Oregon	Forest Grove	or	97116	masonic-oregon.com	5033573158	0.548888138	0.34	0.43	0.46	0.112510396	1	0	0	0	1.502931698	2.502931698	0
1163485	1006	28184	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	The Most Worshipful Prince Hall Grand Lodge of Michigan	Detroit	mi	48207	miphagl.org	3135793333	0.506167558	0.32	0.43	0.48	0.132833236	1	0	0	0	1.501375522	2.501375522	0
3534312	100757	47224	3	Orienteering USA	Philadelphia	pa	19128	orienteeringusa.org	2154829479	American Express Meetings & Events - PA	Philadelphia	pa	19107	None		0.561431624	0.5	0.47	0.47	0	1	0	0	0	1.501073718	2.501073718	0
4039632	100768	27084	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Fire Chiefs and Firefighters Association	Jackson	ms	39296	msfirechiefs.org	6019812915	0.558367072	0.38	0.31	0.59	0.080865481	1	0	0	0	1.500073525	2.500073525	0
3594792	100800	18952	5	Pittsburgh Supercomputing Center	Pittsburgh	pa	15213	psc.edu	4122684960	PITTSBURGH TISSUE ENGINEERING INITIATIVE	PITTSBURGH	pa	15282		4123965156	0.325	0.13	0.53	0.53	0.242478271	1	0	0	0	1.499967407	2.499967407	0
4148246	1006	40538	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Psychiatric Society	Lansing	mi	48826	mpsonline.org	5173330838	0.852857143	0.52	0.64	0.64	0.340028877	0	0	0	0	2.499686172	2.499686172	0
3650001	100765	49612	4	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	American Choral Directors Association	Oklahoma City	ok	73102-2207	acda.org	4052328161	0.638924639	0.48	0.44	0.44	0	1	0	0	0	1.499193479	2.499193479	0
2540367	100768	17094	5	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Department of Mental Health	Jackson	ms	39201	dmh.ms.gov	6013591288	0.559326295	0.23	0.4	0.59	0.109748345	1	0	0	0	1.499117239	2.499117239	0
4048882	100768	27659	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi General Missionary Baptist Convention	Jackson	ms	39209	gmbsc.com	7692338089	0.538403396	0.42	0.29	0.59	0.079263454	1	0	0	0	1.497697728	2.497697728	0
4045035	100768	27232	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Association for Educational Opportunity Program Personnel	Jackson	ms	39217	saeopp.org	6019792464	0.561156235	0.27	0.42	0.59	0.077503153	1	0	0	0	1.497121906	2.497121906	0
4043154	100768	27116	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Military/ Yellow Ribbon Department	University	ms	38677	vms.olemiss.edu	6629152854	0.574253359	0.27	0.45	0.59	0.05583174	1	0	0	0	1.496937629	2.496937629	0
3616427	100764	37472	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	International Professional Rodeo Association	Oklahoma City	ok	73148	ipra-rodeo.com	4052356540	0.64367465	0.43	0.46	0.46	0	1	0	0	0	1.495255987	2.495255987	0
3859942	100762	43775	4	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Financial Planning Association of Oregon and Southwestern Washington	Portland	or	97207	fpa-or.org	5032868350	0.520424837	0.44	0.35	0.38	0.14889928	1	0	0	0	1.491167548	2.491167548	0
4159720	1006	42662	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Nurses Association	Okemos	mi	48864	minurses.org	5173495640	0.844	0.56	0.46	0.62	0.41838397	0	0	0	0	2.490575955	2.490575955	0
1523593	100762	26427	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	African Methodist Episcopal Church	Nashville	tn	37203	ame-church.com	6152540911	0.670337217	0.56	0.54	0.64	0.454944916	0	0	0	0	2.490170287	2.490170287	0
4055523	100768	33388	4	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Tax Assessors and Collectors Association	Mississippi State	ms	39762	mstax.org	6623253141	0.584615385	0.31	0.36	0.59	0.069696065	1	0	0	0	1.488005636	2.488005636	0
3609412	100767	25691	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	National Association of Buffalo Soldiers and Troopers Motorcycle Club	Oklahoma	ok	73189	nabstmc.com	4802828582	0.52605245	0.46	0.41	0.56	0.013657233	1	0	0	0	1.487525187	2.487525187	0
3608680	100767	2282	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	Association of Alternate Postal Systems(1)	Oklahoma City	ok	73131	aapsinc.org	4057404118	0.58015873	0.32	0.49	0.56	0.015881469	1	0	0	0	1.486441251	2.486441251	0
3002963	100762	43176	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Associated General Contractors of America - Oregon-Columbia Chapter	Wilsonville	or	97070	agc-oregon.org	5036823363	0.542526258	0.36	0.36	0.42	0.149598513	1	0	0	0	1.486292462	2.486292462	0
2546206	100768	44839	5	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Association for Institutional Research (MAIR)	Cleveland	ms	38733	mair-ms.org	6628464040	0.547683311	0.31	0.42	0.59	0.056541622	1	0	0	0	1.485574916	2.485574916	0
4044341	100768	27125	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi AAU Boys Hoops/Annual	Jackson	ms	39211	msboyshoops.com	6019064546	0.5750777	0.35	0.37	0.59	0.04738377	1	0	0	0	1.48488393	2.48488393	0
4122485	1006	15463	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MICHIGAN FESTIVAL AND EVENTS ASSOCIATION	CHESANING	mi	48616	WWW.MFEA.ORG	9898452080	0.42	0.16	0.34	0.52	0.268875772	1	0	0	0	1.483313658	2.483313658	0
4228142	100762	30939	4	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Episcopal Diocese of Oregon	Portland	or	97219	diocese-oregon.org	5036365613	0.524074074	0.3	0.41	0.44	0.150826944	1	0	0	0	1.481795972	2.481795972	0
4133402	1006	26275	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Bankers Association	Lansing	mi	48933	mibankers.com	5174853600	0.839238095	0.64	0.42	0.64	0.382449241	0	0	0	0	2.478102433	2.478102433	0
4245850	100762	50931	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	ACF Chefs de Cuisine Society of Oregon	Portland	or	97238	acforegonchefs.org	5037672253	0.543957115	0.31	0.49	0.49	0.068302214	1	0	0	0	1.477921158	2.477921158	0
3614958	100764	34677	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	National Women In Agriculture Association	Oklahoma city	ok	73111	nwiaa.org	4054244623	0.669884824	0.44	0.43	0.43	0	1	0	0	0	1.477413618	2.477413618	0
4138679	1006	39071	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Retailers Association	Lansing	mi	48933-1087	retailers.com	5173725656	0.843333333	0.64	0.55	0.62	0.324688932	0	0	0	0	2.477033398	2.477033398	0
3598731	100763	10250	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Photographic Society of America	Oklahoma City	ok	73139	psa-photo.org	4058431437	0.58172043	0.45	0.45	0.45	0.018731929	1	0	0	0	1.476888216	2.476888216	0
4126188	1006	16733	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Postal Workers Union	Flint	mi	48501-1124	mpwu.com	8102390931	0.823693487	0.6	0.7	0.7	0.23832724	0	0	0	0	2.475260975	2.475260975	0
3649999	100763	49612	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	American Choral Directors Association	Oklahoma City	ok	73102-2207	acda.org	4052328161	0.606891892	0.42	0.47	0.47	0	1	0	0	0	1.475168919	2.475168919	0
4027917	100768	15919	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Department of Education - DECA	Jackson	ms	39205-0771	mdek12.org	6013593513	0.60490971	0.23	0.39	0.59	0.074689151	1	0	0	0	1.473216009	2.473216009	0
4434748	100749	44985	3	Oxford House World Services	Silver Spring	md	20910	oxfordhouse.org	3015872916	Mid-Atlantic World History Association	Owings Mills	md	21117	midatlanticwha.wordpress.com		0.535469938	0.37	0.4	0.4	0.126345037	1	0	0	0	1.468620009	2.468620009	0
3650000	100764	49612	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	American Choral Directors Association	Oklahoma City	ok	73102-2207	acda.org	4052328161	0.688105444	0.43	0.42	0.42	0	1	0	0	0	1.468579083	2.468579083	0
4052080	100768	30529	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Association of Community Action Agencies	Jackson	ms	39207	mscommunityaction.org	6019441747	0.54985755	0.27	0.33	0.59	0.107834826	1	0	0	0	1.466645402	2.466645402	0
12531	1000	18201	4	Miami University of Ohio	Oxford	oh	45056	muohio.edu	5135291809	OHIO DEPARTMENT OF HEALTH	COLUMBUS	oh	43215	WWW.ODH.STATE.OH.US	6144662253	0.336111111	0.13	0.41	0.53	0.274162712	1	0	0	0	1.465827401	2.465827401	0
4240640	100804	43322	3	Precision Castparts Corp	Portland	or	97239	precast.com	5039464800	Pacific Northwest Precast Concrete Association	Portland	or	97216-2703	pnpca.net	5032579806	0.63431677	0.46	0.43	0.43	0	1	0	0	0	1.465737578	2.465737578	0
4041654	100768	27095	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Cutting Horse Association Cutting Dixie National	Gulfport	ms	39502	mqha.org	6013548281	0.567521368	0.35	0.33	0.59	0.058372039	1	0	0	0	1.465699084	2.465699084	0
4173152	1006	7490	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MICHIGAN PRINCE HALL SHRINERS	FLINT	mi	48504	NULL	8107855940	0.349310345	0.12	0.56	0.59	0.167057296	1	0	0	0	1.465068702	2.465068702	0
3659602	100764	6035	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	International Association of Clothing Designers and Executives	Oklahoma City	ok	73118	iacde.net	4056028037	0.659997932	0.44	0.38	0.44	0.014125822	1	0	0	0	1.461187182	2.461187182	0
3651855	100767	50337	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	Technical Women's Organization	Oklahoma City	ok	73195			0.587348273	0.46	0.45	0.45	0	1	0	0	0	1.460511204	2.460511204	0
4149959	1006	41027	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Health Council	Okemos	mi	48864	mhc.org	5173473332	0.837101449	0.61	0.33	0.58	0.461492594	0	0	0	0	2.460064978	2.460064978	0
4125942	1006	16732	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MICHIGAN ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS	LANSING	mi	48917	WWW.MICHAGENT.ORG	5173273240	0.429761905	0.16	0.3	0.48	0.28731998	1	0	0	0	1.458301398	2.458301398	0
4130741	1006	18895	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MID MICHIGAN CAT FANCIERS	KALAMAZOO	mi	49048	WWW.MIDMICHIGANCATFANCIERS.COM	2693442399	0.413333333	0.12	0.4	0.72	0.145172264	1	0	0	0	1.457758396	2.457758396	0
4064374	100768	40886	4	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Agricultural Industry Council	Mississippi State	ms	39762	maicms.org	6623253391	0.562295879	0.23	0.33	0.59	0.114171416	1	0	0	0	1.455479033	2.455479033	0
3608677	100763	2282	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Association of Alternate Postal Systems(1)	Oklahoma City	ok	73131	aapsinc.org	4057404118	0.602503053	0.37	0.47	0.47	0.01333852	1	0	0	0	1.454385069	2.454385069	0
4231991	100762	3781	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Church and Synagogue Library Association	Portland	or	97280-0357	ibiblio.org	5032446919	0.544047619	0.31	0.39	0.47	0.112470905	1	0	0	0	1.454242072	2.454242072	0
3609040	100764	2289	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Association of American Indian Physicians	Oklahoma City	ok	73108	aaip.org	4059467072	0.663346883	0.44	0.38	0.4	0.026728433	1	0	0	0	1.452602812	2.452602812	0
3211715	100822	44882	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Arkansas Association of Federal Education Program Administrators	Little Rock	ar	72201	theaaea.org	5013721691	0.569805807	0.44	0.41	0.49	0.013040616	1	0	0	0	1.45191528	2.45191528	0
4231287	100762	35227	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Special Olympics Oregon	Portland	or	97232	soor.org	5032480600	0.513904373	0.26	0.44	0.44	0.140811653	1	0	0	0	1.451645759	2.451645759	0
3600554	100767	11580	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	SOUTHWEST THEATRE ASSOCIATION	OKLAHOMA CITY	ok	73107	WWW.SWTA.DCCCD.EDU	4059469380	0.383661741	0.14	0.67	0.67	0.033695238	1	0	0	0	1.448289162	2.448289162	0
4032101	100768	16194	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		"Mississippi Association for Health, Physical Education, Recreation and Dance"	Madison	ms	39110	msahperd.org	8643771178	0.584154785	0.23	0.36	0.59	0.083094256	1	0	0	0	1.447757472	2.447757472	0
3536561	100761	27779	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Property Manager Pages	Boca Raton	fl	33481	propertymanagerpages.com	9546849973	0.618764569	0.45	0.43	0.43	0	1	0	0	0	1.446573427	2.446573427	0
4455202	100764	8949	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	SOUTHWEST CONSORTIUM OF INDIAN HEADSTART PROGRAMS  INC	Norman	ok	73070	southwestconsortium.org	4053602919	0.364506173	0.17	0.55	0.55	0.14606041	1	0	0	0	1.444970245	2.444970245	0
2170058	100821	46202	3	Radius Events Company	Madeira Beach	fl	33708	radiusevents.com	7274607799	Arrowhead Conferences & Events - FL	Saint Cloud	fl	34769	arrowheadconferences.org	4079578825	0.420634921	0.46	0.42	0.46	0.080634108	1	0	0	0	1.441427353	2.441427353	0
4244371	100752	45588	3	Oregon Association of Conservation Districts	Salem	or	97309	oacd.org	5035669157	TiE Oregon- The indus Entrepreneurs	Portland	or	97291	oregon.tie.org	9713039063	0.533694084	0.4	0.38	0.44	0.08180887	1	0	0	0	1.437983867	2.437983867	0
3206146	100822	41861	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Arkansas Association of School Administrators	Little Rock	ar	72201	theaaea.org	5013721691	0.584266364	0.44	0.35	0.51	0.015882158	1	0	0	0	1.43702301	2.43702301	0
3599824	100765	11147	4	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	Society for Applied Anthropology	Oklahoma City	ok	73101-2436	sfaa.net	4058435113	0.541435185	0.3	0.47	0.47	0.066213554	1	0	0	0	1.435396719	2.435396719	0
3603186	100764	14102	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	World Organization of China Painters	Oklahoma City	ok	73107-5400	ocporg.com	4055211234	0.699792465	0.42	0.38	0.38	0.014445486	1	0	0	0	1.431512578	2.431512578	0
3216814	100822	8986	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		National Interstate Council of State Boards of Cosmetology	Little Rock	ar	72205	nictesting.org	5012278262	0.59663494	0.47	0.41	0.43	0	1	0	0	0	1.429976205	2.429976205	0
4172445	1006	51616	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Thespians	Shelby Township	mi	48316	michiganthespians.org		0.838984127	0.61	0.6	0.62	0.280899936	0	0	0	0	2.423088	2.423088	0
4133716	1006	26460	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Dental Association	Okemos	mi	48864	michigandental.org	5173729070	0.855111111	0.6	0.38	0.58	0.404933433	0	0	0	0	2.418733484	2.418733484	0
3601655	100764	1292	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	American Fidelity Assurance Company	Oklahoma City	ok	73114	americanfidelity.com	4055232000	0.620482295	0.49	0.39	0.39	0	1	0	0	0	1.417861722	2.417861722	0
3609779	100764	25760	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Interstate Oil and Gas Compact Commission	Oklahoma City	ok	73152	iogcc.publishpath.com	4055253556	0.669884824	0.32	0.45	0.45	0	1	0	0	0	1.417413618	2.417413618	0
3659601	100763	6035	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	International Association of Clothing Designers and Executives	Oklahoma City	ok	73118	iacde.net	4056028037	0.581488691	0.45	0.39	0.43	0.01631571	1	0	0	0	1.413090083	2.413090083	0
3213291	100822	46208	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Arkansas Association of Criminal Defense Lawyers	Little Rock	ar	72203	aacdl.com	5014128992	0.592042484	0.32	0.46	0.49	0.010881201	1	0	0	0	1.412853664	2.412853664	0
3609410	100764	25691	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	National Association of Buffalo Soldiers and Troopers Motorcycle Club	Oklahoma	ok	73189	nabstmc.com	4802828582	0.622902365	0.44	0.39	0.41	0.009930873	1	0	0	0	1.412073083	2.412073083	0
2548173	100768	50208	5	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Association of Governmental Purchasing/Property Agents	Jackson	ms	39205	magppa.state.ms.us	6013592807	0.557420357	0.23	0.37	0.59	0.067579759	1	0	0	0	1.411934906	2.411934906	0
4128884	1006	18159	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	FAMILY AND CONSUMER SCIENCE EDUCATORS OF MICHIGAN	KENTWOOD	mi	49508	WWW.FCSEM.ORG	6166986700	0.367346939	0.2	0.35	0.48	0.242311685	1	0	0	0	1.411477731	2.411477731	0
4457231	100785	34030	3	Partsmaster	Irving	tx	75062	partsmaster.com	8003360450	"Vizient, Inc."	Irving	tx	75062	vizientinc.com	9728300000	0.278554779	0.09	0.09	0.09	0	1	1	0	0	0.411416084	2.411416084	0
3360094	1012	20304	3	Middle Tennessee State University	Murfreesboro	tn	NULL	mtsu.edu		TENNESSEE MUSIC EDUCATION ASSN	Murfreesboro	tn	37128	tnmea.org	6157848632	0.338961039	0.17	0.41	0.54	0.21102722	1	0	0	0	1.410761609	2.410761609	0
4036476	100768	17065	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		MISSISSIPPI ALLIANCE FOR SCHOOL HEALTH	JACKSON	ms	39296-4570	WWW.MASHWEB.ORG		0.296221323	0.23	0.5	0.59	0.132195763	1	0	0	0	1.410459637	2.410459637	0
4035221	100768	16869	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Association of Governmental Purchasing and Property Agents	Jackson	ms	39205-0167	magppa.org	6013597454	0.575579976	0.23	0.35	0.59	0.066887212	1	0	0	0	1.4095158	2.4095158	0
4244372	100760	45588	3	Oregon Moose Association	Bend	or	97701-5427	oregonmooseassociation.net		TiE Oregon- The indus Entrepreneurs	Portland	or	97291	oregon.tie.org	9713039063	0.483852259	0.46	0.38	0.41	0.07144541	1	0	0	0	1.407557309	2.407557309	0
3652606	100764	50516	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	National Stripper Well Association	Oklahoma City	ok	73154	nswa.us	4052284112	0.614944696	0.44	0.41	0.41	0	1	0	0	0	1.406208522	2.406208522	0
4450686	100762	44963	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	"Guardian/Conservator Association of Oregon, Inc."	Oregon City	or	97045	gcaoregon.org		0.530753968	0.33	0.42	0.42	0.083580428	1	0	0	0	1.400936119	2.400936119	0
4143653	1006	39677	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Restaurant Association	Lansing	mi	48933	michiganrestaurant.org	5174825244	0.849032258	0.56	0.54	0.57	0.340774562	0	0	0	0	2.400436036	2.400436036	0
3603185	100763	14102	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	World Organization of China Painters	Oklahoma City	ok	73107-5400	ocporg.com	4055211234	0.622020934	0.42	0.37	0.42	0.016684931	1	0	0	0	1.399043097	2.399043097	0
3614592	100764	34055	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	"Association of Tribal Archives, Libraries, and Museums"	Oklahoma City	ok	73118	atalm.org	4054019657	0.674528695	0.38	0.36	0.42	0.012777238	1	0	0	0	1.395062379	2.395062379	0
3646301	100773	48322	3	Paycom	Oklahoma City	ok	73142	paycom.com	4057226900	Factor 110	Oklahoma City	ok	73102	factor110.com	4056040041	0.6	0.5	0.38	0.38	0	1	0	0	0	1.395	2.395	0
2532017	100794	7432	3	PlanIt Now	Rockville	md	20852	planitnow.com	3019073373	Merant	Rockville	md	20850-5736	microfocus.com	3018385000	0.6	0.5	0.38	0.38	0	1	0	0	0	1.395	2.395	0
3615330	100767	34691	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	Sonic Corporation	Oklahoma City	ok	73104	sonicdrivein.com	4052255316	0.589062898	0.47	0.4	0.4	0	1	0	0	0	1.394297173	2.394297173	0
3660695	100763	7783	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	National Reining Horse Association	Oklahoma City	ok	73107-5302	nrha.com	4059467400	0.587231559	0.41	0.43	0.43	0	1	0	0	0	1.392923669	2.392923669	0
1018062	100810	51016	4	President's Round Table	Columbia	md	21045	presidentsroundtable.net	4104807130	American Federation of Teachers - Maryland	Baltimore	md	21215-3223	md.aft.org	4107643030	0.546368185	0.43	0.44	0.44	0	1	0	0	0	1.392276139	2.392276139	0
3199307	100822	39357	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Associated Industries of Arkansas	Little Rock	ar	72201-3008	arkansasstatechamber.com	5013722222	0.624352771	0.33	0.45	0.45	0	1	0	0	0	1.390764579	2.390764579	0
3204505	100822	41233	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Arkansas Environmental Federation	Little Rock	ar	72205	environmentark.org	5013740263	0.553632298	0.4	0.45	0.45	0	1	0	0	0	1.390224224	2.390224224	0
3196209	100822	3503	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Case Management Society of America	Little Rock	ar	72223	cmsa.org	5012252229	0.643493761	0.39	0.41	0.41	0	1	0	0	0	1.390120321	2.390120321	0
3601654	100763	1292	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	American Fidelity Assurance Company	Oklahoma City	ok	73114	americanfidelity.com	4055232000	0.623015873	0.37	0.43	0.43	0	1	0	0	0	1.389761905	2.389761905	0
4136795	1006	31856	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Society of Association Executives	E. Lansing	mi	48823	msae.org	5173326723	0.844398268	0.56	0.42	0.63	0.365959194	0	0	0	0	2.389737493	2.389737493	0
3193256	100822	25138	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Professional Insurance Agents of Arkansas	Little Rock	ar	72211	piaar.com	5012251645	0.610971624	0.44	0.4	0.4	0	1	0	0	0	1.388228718	2.388228718	0
3018218	100804	41970	3	Precision Castparts Corp	Portland	or	97239	precast.com	5039464800	Oregon Counseling Association	Portland	or	97208	or-counseling.org	5037227119	0.569649699	0.38	0.45	0.45	0	1	0	0	0	1.387237274	2.387237274	0
3190915	100822	14881	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		City Connections Inc.	Little Rock	ar	72205	cityconnectionsinc.org	5013761686	0.585154062	0.38	0.44	0.44	0	1	0	0	0	1.383865546	2.383865546	0
3603188	100767	14102	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	World Organization of China Painters	Oklahoma City	ok	73107-5400	ocporg.com	4055211234	0.584656085	0.32	0.47	0.47	0	1	0	0	0	1.383492063	2.383492063	0
4469658	100806	12725	3	Pollock Paper Distributors	Grand Prairie	tx	75050	pollockpaper.com	9722632126	Texas Professional Photographers Association	Grand Prairie	tx	75052	tppa.org	9726019070	0.574592075	0.47	0.4	0.4	0	1	0	0	0	1.383444056	2.383444056	0
2130718	100779	8219	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	National Association for Medicaid Program Integrity	New Orleans	la	70125	nampi.net	5043098965	0.563740573	0.38	0.43	0.43	0.020266749	1	0	0	0	1.383205553	2.383205553	0
4051167	100768	30011	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Mississippi Department of Education / FBLA/ FCCLA	Jackson	ms	39205-0771	mdek12.org	6013593513	0.575798012	0.23	0.36	0.59	0.043344974	1	0	0	0	1.38186597	2.38186597	0
3018219	100816	41970	3	Rose City Futsal	Portland	or	97213	rosecityfutsal.com	5037342382	Oregon Counseling Association	Portland	or	97208	or-counseling.org	5037227119	0.582375479	0.38	0.44	0.44	0	1	0	0	0	1.381781609	2.381781609	0
2121704	100779	30121	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	National Network of Public Health Institutes	New Orleans	la	70163	nnphi.org	8889966744	0.598679099	0.36	0.44	0.44	0	1	0	0	0	1.379009324	2.379009324	0
3614957	100763	34677	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	National Women In Agriculture Association	Oklahoma city	ok	73111	nwiaa.org	4054244623	0.598252033	0.4	0.42	0.42	0	1	0	0	0	1.378689024	2.378689024	0
